"X","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
4643,3,1322837833,536367,6,1,673,118,17.5,-1.82,18,0.06,0.11,-0.2,-22,63,-159,22,601,-327,-51.7,11.3,-120,31,0.1,-0.4,0.66,-294,-58,-6,-414,264,539,84.03029591,-8.28553568,72.3597087,2,0.22,0.14,-0.16,-2,18,16,-486,375,-179,-6.57,15.2,-106,29,-0.92,2.3,0.54,-269,72,77,-599,683,757,"A"
4644,3,1322837833,544352,6,1,673,118,17.5,-1.86,17,0.06,0.11,-0.18,-23,62,-158,18,597,-324,-51.9,11.3,-120,31,-0.06,-0.37,0.57,-294,-60,-7,-401,260,542,19.91274947,33.59754482,117.6150155,2,0.27,0.26,-0.08,5,3,14,-497,376,-179,-4.9,14.7,-103,22,-0.77,2.7,0.71,-177,87,85,-586,697,767,"A"
4647,3,1322837833,572293,6,1,673,118,17.5,-1.84,18,0.1,0.11,-0.13,-22,61,-159,22,602,-334,-52.7,10.7,-118,31,-0.63,-0.29,0.31,-294,-54,-1,-372,253,571,96.26864701,-27.71093798,52.53973804,2,0.14,0.19,0,-6,18,11,-492,379,-190,0.73,13.8,-96.1,29,-0.32,2.04,0.9,-249,115,54,-521,749,731,"A"
4648,3,1322837833,588284,6,1,673,118,17.5,-1.88,18,0.1,0.11,-0.15,-23,63,-158,18,603,-338,-53,10.3,-116,30,-0.8,-0.29,0.34,-293,-57,0,-354,261,591,79.98358652,-42.22922583,59.86733817,2,0.14,0.32,0.03,-8,14,11,-486,383,-188,2.34,13.3,-93.2,27,-0.4,2.78,0.72,-203,160,62,-483,755,725,"A"
4650,3,1322837833,732293,6,1,673,118,17.5,-1.78,18,0.18,0.1,-0.13,-19,64,-159,24,600,-332,-51.8,6.88,-110,29,-1.54,-0.32,1.16,-277,-50,29,-261,256,620,77.02443284,17.49690457,77.02443284,1,0.08,0.37,0.1,1,4,4,-475,387,-197,7.22,11,-85.5,25,-0.63,2.25,0.59,-208,126,51,-397,779,703,"A"
4652,3,1322837833,996310,6,1,673,119,17.3,-1.11,18,0.19,0.11,-0.16,-23,62,-160,17,602,-337,-45.3,0.28,-96.6,25,-1.64,0.31,1.26,-240,-9,34,-38,275,631,137.1449119,14.04897018,-14.04897018,1,0.02,0.27,0.03,1,7,-1,-465,390,-215,13.5,6.81,-78.4,18,-0.42,1.45,0.33,-111,132,28,-283,770,622,"A"
4654,3,1322837835,100360,6,1,674,118,17.2,-1.27,18,0.08,0.13,-0.2,-23,62,-160,22,599,-330,-52.5,-32.9,-18.9,16,1.64,-1.28,1.23,66,-85,-111,702,60,158,-3.375477493,-20.39001248,136.4043171,3,-0.11,0.18,0.1,-6,-1,29,-494,376,-178,-14.6,22.6,-141,33,0.24,-1.24,-0.61,-320,38,60,-670,527,679,"A"
4657,3,1322837835,300389,6,1,674,118,17.1,-1.16,18,0.13,0.11,-0.13,-18,65,-161,27,599,-324,-39.5,-25.8,-40.7,4,2.25,-1.32,0.59,7,-31,-21,585,154,352,-49.96415125,8.465004224,106.2701176,4,-0.14,0.08,0.15,3,-17,31,-498,365,-187,-23.5,20.7,-154,41,0.22,-1.48,-0.51,-398,-29,50,-703,331,583,"A"
4658,3,1322837835,344302,6,1,674,118,17.1,-1.11,18,0.13,0.11,-0.16,-21,64,-160,20,596,-327,-37.9,-24.1,-43.2,4,2.12,-1.33,0.72,-3,-36,-15,572,165,354,-40.92204833,-25.86639632,107.8080896,4,-0.14,0.03,0.07,-9,-14,31,-495,367,-195,-24.8,20.3,-155,40,0.14,-1.17,-0.57,-389,-25,51,-701,314,575,"A"
4659,3,1322837835,344338,6,1,674,118,17,-1.11,18,0.13,0.13,-0.18,-24,61,-162,23,600,-328,-36.3,-21.8,-46,4,2.18,-1.35,0.69,11,-32,14,544,171,384,-15.8381402,-45.73992599,108.2711174,3,-0.1,0.06,0,-14,-5,28,-496,368,-187,-26.1,19.8,-157,40,0.11,-1.2,-0.67,-391,-25,55,-702,284,576,"A"
4663,3,1322837835,540344,6,1,674,118,16.7,-1.14,18,0.18,0.13,-0.13,-15,61,-161,29,602,-332,-33.9,1.14,-70.7,16,2.46,-1.28,0.34,-150,-34,31,202,231,585,8.012127376,-27.00558514,128.8531051,4,-0.11,0.18,0.05,-10,3,36,-494,358,-186,-37.2,15.2,-174,48,0.64,-1.49,-0.28,-443,-147,16,-621,-28,351,"A"
4664,3,1322837835,540396,6,1,674,118,16.7,-1.09,17,0.18,0.11,-0.1,-17,61,-158,31,606,-317,-34.3,2.85,-72.8,19,2.38,-1.24,0.49,-173,-34,52,154,233,601,8.161955514,-19.14007471,136.2320779,4,-0.13,0.21,0.07,-7,3,36,-501,361,-185,-38.2,14.7,-175,49,0.47,-1.3,-0.43,-448,-167,17,-615,-39,333,"A"
4666,3,1322837835,616283,6,1,674,119,16.5,-0.62,18,0.22,0.1,-0.11,-18,63,-161,22,597,-332,-35.3,7.12,-78.8,21,2.01,-1.24,0.72,-192,-39,51,48,243,621,-38.11043742,-13.16550018,116.5346356,5,-0.13,0.21,0.05,-6,-17,42,-501,362,-185,-40.9,13.6,-178,47,0.42,-0.72,-0.49,-416,-197,21,-586,-110,284,"A"
4667,3,1322837835,640330,6,1,674,119,16.4,-0.5,17,0.22,0.1,-0.1,-20,61,-159,28,599,-334,-35.5,8.38,-80.8,21,1.99,-1.25,0.82,-197,-44,44,36,241,618,-30.17040402,-18.38948489,121.4394075,4,-0.06,0.18,-0.07,-8,-13,41,-496,362,-172,-41.5,13.4,-179,50,0.45,-0.74,-0.34,-438,-213,24,-580,-134,261,"A"
4669,3,1322837835,748324,6,1,674,119,16.2,-0.02,18,0.22,0.1,-0.08,-20,64,-161,39,599,-330,-35.9,12.1,-87.1,24,1.99,-1.28,1.02,-230,-41,29,-71,255,622,-18.96500867,-12.60100559,134.2244596,3,-0.05,0.16,-0.05,-4,-6,31,-494,366,-179,-41.9,13.4,179,50,0.5,-0.47,0.23,-444,-196,3,-559,-172,218,"A"
4670,3,1322837835,748381,6,1,674,119,16.2,0.12,18,0.21,0.08,-0.08,-25,64,-163,33,600,-328,-36.1,13.5,-89.4,25,1.98,-1.27,1.03,-237,-39,30,-89,261,623,2.99521157,-15.03034691,141.7492957,3,-0.05,0.19,0,-5,1,33,-500,358,-184,-41.7,13.5,178,51,0.56,-0.47,0.26,-453,-200,-10,-552,-180,212,"A"
4671,3,1322837835,828321,6,1,674,120,16.2,0.51,19,0.14,0.1,-0.15,-24,60,-170,35,595,-337,-38.6,18.1,-97.1,29,1.67,-1.03,0.44,-274,-47,30,-228,271,618,0,-15.26493284,141.8146998,4,-0.02,0.21,-0.05,-6,0,39,-497,367,-181,-41.4,14.1,178,51,-0.43,0.67,-0.21,-455,-216,-25,-559,-184,206,"A"
4672,3,1322837835,928293,6,1,674,120,16.3,0.65,18,0.13,0.08,-0.15,-23,67,-165,32,593,-342,-41.1,20.8,-102,29,1.33,-0.88,0.51,-275,-54,13,-298,266,616,11.3379845,-8.495496845,142.8899272,4,-0.06,0.22,-0.03,-3,4,35,-487,367,-187,-41.1,14.9,-178,50,-0.56,1.03,-0.16,-430,-230,-3,-569,-133,240,"A"
4675,3,1322837836,72292,6,1,675,120,16.5,0.27,18,0.03,0.13,-0.2,-28,63,-167,26,595,-345,-39.7,23,-107,29,-0.05,-0.42,1.02,-281,-44,25,-363,290,570,13.86397371,0,143.215659,4,-0.1,0.08,-0.05,0,6,43,-494,370,-163,-33.7,20.7,-160,45,-0.55,1.46,0.13,-425,-102,27,-660,84,393,"A"
4678,3,1322837836,184342,6,1,675,119,16.8,-0.21,18,-0.02,0.13,-0.23,-22,65,-163,23,593,-337,-37.7,21.2,-103,28,-0.85,-0.08,0.75,-272,-41,31,-299,296,592,6.284879629,-22.16361066,134.0133862,3,-0.13,0.13,0.1,-7,2,31,-499,370,-176,-29.9,22.8,-149,41,-0.63,1.61,0.07,-394,-62,51,-693,220,500,"A"
4681,3,1322837836,304317,6,1,675,119,16.9,-0.43,18,0.08,0.1,-0.2,-19,62,-164,20,603,-331,-33.9,17,-96.5,27,-1.46,0.06,1.26,-259,-39,26,-173,293,607,0,-14.18970546,142.8899272,4,0,0.18,-0.13,-5,0,35,-493,373,-180,-24.5,24.6,-138,41,-0.47,1.64,0.38,-399,-26,55,-694,329,557,"A"
4682,3,1322837836,356273,6,1,675,119,16.9,-0.4,18,0.1,0.11,-0.2,-20,62,-160,24,598,-335,-32.7,15.7,-94.7,25,-1.51,0.1,1.39,-246,-30,23,-149,296,613,2.686399653,-10.76508638,145.9818894,4,0,0.14,-0.15,-4,1,37,-495,364,-173,-22.8,24.9,-135,38,-0.53,1.8,0.43,-366,-17,55,-695,374,581,"A"
4683,3,1322837836,412295,6,1,675,119,16.9,-0.37,18,0.13,0.11,-0.2,-21,62,-161,26,599,-338,-29.9,12.8,-90.6,23,-1.54,0.16,1.54,-224,-27,15,-87,301,597,5.064239026,-15.24520926,141.0027815,4,-0.02,0.14,-0.08,-6,2,39,-493,376,-172,-19.2,25.6,-130,37,-0.42,1.89,0.49,-357,2,53,-696,422,603,"A"
4684,3,1322837836,436280,6,1,675,119,16.9,-0.35,17,0.14,0.11,-0.18,-20,61,-159,24,604,-337,-28.6,11.5,-88.8,23,-1.45,0.22,1.49,-220,-26,23,-43,328,599,0,-11.37920071,145.700432,4,0.02,0.13,-0.08,-4,0,35,-494,369,-175,-17.6,25.8,-127,36,-0.43,1.98,0.44,-351,29,53,-690,435,616,"A"
4686,3,1322837836,524288,6,1,675,119,16.7,-0.17,18,0.13,0.13,-0.16,-24,64,-160,30,598,-336,-26.1,5,-76.5,20,-1.27,0.51,0.38,-189,-17,38,136,292,574,-31.69037474,-17.08071513,120.7915089,4,0.1,-0.03,-0.2,-6,-11,33,-499,359,-156,-7.73,25,-111,32,-0.63,1.72,0.26,-298,63,60,-638,602,689,"A"
4687,3,1322837836,524314,6,1,675,119,16.7,-0.18,18,0.13,0.13,-0.16,-23,63,-161,31,603,-322,-26.4,4.05,-74.6,19,-1.27,0.48,0.33,-178,-18,41,172,281,570,-23.63081924,-44.97995607,105.4331034,3,0.11,-0.1,-0.28,-13,-7,26,-500,362,-159,-6.08,24.4,-108,33,-0.67,1.75,0.39,-302,86,60,-627,630,684,"A"
4688,3,1322837836,532331,6,1,675,119,16.6,-0.22,18,0.1,0.13,-0.21,-22,62,-161,27,604,-334,-27.4,0.59,-68.1,14,-1.46,0.39,0.57,-131,-20,51,260,248,551,6.527916052,-19.69695924,136.3020323,3,0.13,0.1,-0.33,-6,2,30,-508,358,-171,-1.93,22.5,-102,29,-0.59,1.61,0.28,-267,76,62,-589,668,718,"A"
4689,3,1322837836,540312,6,1,675,119,16.6,-0.24,17,0.1,0.13,-0.2,-21,60,-157,30,601,-321,-27.4,-0.64,-66.1,13,-1.49,0.34,0.74,-114,-22,47,281,240,556,25.36823246,-19.64603342,124.7235725,4,0.16,0.19,-0.31,-7,9,34,-503,359,-168,-0.54,22,-99.9,27,-0.53,1.75,0.41,-243,73,67,-581,694,713,"A"
4690,3,1322837836,540347,6,1,675,119,16.6,-0.19,18,0.1,0.13,-0.16,-23,62,-161,26,602,-334,-27.4,-2.11,-63.8,11,-1.53,0.32,0.85,-100,-22,45,317,242,527,3.33025133,-3.33025133,152.3690747,3,0.19,0.24,-0.28,-1,1,30,-509,363,-169,1.1,21.4,-97.7,27,-0.47,1.78,0.57,-242,85,66,-561,701,712,"A"
4691,3,1322837836,580308,6,1,675,119,16.6,-0.24,18,0.1,0.11,-0.16,-23,63,-160,25,591,-326,-27.1,-4.67,-59.7,9,-1.61,0.31,1.02,-78,-37,25,379,223,496,-3.24499789,-22.91090957,133.9318963,3,0.13,0.21,-0.16,-7,-1,30,-499,361,-171,4.24,20.3,-94.3,26,-0.4,1.43,0.67,-226,100,54,-521,730,701,"A"
4692,3,1322837836,760333,6,1,675,119,16.7,-0.36,18,0.05,0.13,-0.16,-25,65,-165,32,595,-337,-26.3,-7.52,-53.3,6,-1.45,0.34,0.82,-44,-28,22,459,194,442,-58.13092176,-27.81313483,90.9762506,3,0.18,0.14,-0.18,-8,-16,23,-502,361,-180,8.58,18.2,-88.6,24,-0.34,1.72,0.43,-183,142,49,-476,750,693,"A"
4693,3,1322837836,772420,6,1,675,119,16.8,-0.59,18,0.03,0.11,-0.18,-22,63,-163,29,596,-332,-26.5,-8.69,-49.1,6,-1.36,0.32,0.46,-40,-42,-5,500,171,422,-9.0106135,-32.0398588,123.7089479,2,0.26,0.13,-0.26,-7,-2,21,-490,360,-179,10.1,16.6,-86.1,26,-0.55,1.43,0.11,-216,122,39,-447,769,699,"A"
4694,3,1322837836,772465,6,1,675,119,16.8,-0.68,18,0.03,0.11,-0.18,-21,60,-161,30,596,-329,-27.1,-8.86,-47.1,5,-1.3,0.32,0.25,-20,-48,4,514,163,414,-30.54819263,-5.014648505,126.0961497,2,0.27,0.1,-0.25,-1,-6,19,-493,368,-178,10.8,15.4,-84.4,20,-0.64,1.81,0.07,-151,120,55,-421,773,693,"A"
4695,3,1322837836,860370,6,1,675,119,16.9,-0.95,17,0.06,0.13,-0.15,-18,61,-159,28,596,-330,-29.8,-11.6,-39.8,6,-1.17,0.11,0.3,-23,-58,2,572,108,367,42.95518032,-20.97666621,108.6461045,2,0.21,0.13,-0.16,-4,8,17,-489,365,-176,14.3,12.3,-80.6,19,-0.34,1.25,0.51,-143,117,28,-365,778,673,"A"
4696,3,1322837836,976315,6,1,675,119,16.6,-0.78,18,0.18,0.11,-0.11,-16,64,-163,26,597,-335,-34.2,-20.7,-26.4,11,-1.27,-0.03,0.62,74,-73,-14,671,59,233,37.87938928,-9.258223702,117.9722649,1,0.18,0.21,0.03,-1,4,10,-488,367,-201,20.3,7.48,-75.9,15,-0.42,1.16,0.38,-117,95,9,-258,769,601,"A"
4699,3,1322837837,116360,6,1,676,120,16.3,-0.31,18,0.14,0.1,-0.18,-21,62,-161,28,604,-340,-47.3,-31.5,-8.56,20,-1.41,-0.11,0.66,114,-111,-116,727,-18,61,0,-46.3647609,-110.7148718,0,0.19,0.27,0.07,-1,0,-2,-484,371,-221,26.4,1.08,-72.2,13,-0.13,0.87,0.64,-51,120,-4,-114,719,501,"A"
4701,3,1322837837,144334,6,1,676,120,16.2,-0.05,18,0.14,0.1,-0.13,-20,62,-161,29,599,-348,-51.6,-35.3,-0.88,23,-1.12,-0.27,1.35,119,-118,-146,731,-25,-12,-103.0376827,54.04195003,0,1,0.05,0.29,0.07,3,-5,0,-483,386,-238,28.4,0.69,-72.2,16,0.06,0.45,0.25,-67,141,-12,-98,716,477,"A"
4702,3,1322837837,172311,6,1,676,120,16.2,-0.04,18,0.16,0.1,-0.11,-19,62,-162,30,596,-340,-52.3,-36.4,1.21,23,-0.95,-0.39,1.56,127,-117,-146,729,-33,-30,-69.39805949,69.39805949,-44.0510663,1,0.03,0.31,0.05,6,-6,-4,-476,383,-226,28.4,0.7,-72.7,16,0.05,0.16,0.03,-73,143,-12,-88,710,479,"A"
4703,3,1322837837,196306,6,1,676,120,16.2,0.06,18,0.14,0.1,-0.13,-23,63,-165,25,588,-343,-53.1,-37.9,4.12,25,-0.4,-0.47,1.41,135,-117,-163,719,-33,-61,-72.66423407,0,-84.41539861,1,-0.02,0.29,-0.07,0,-8,-9,-475,378,-235,27.9,0.86,-74.2,15,-0.02,-0.08,-0.34,-75,129,-9,-104,713,484,"A"
4704,3,1322837837,272319,6,1,676,120,16.2,0.03,18,0.13,0.11,-0.13,-22,62,-162,31,596,-341,-53,-38.3,4.82,24,-0.1,-0.55,1.33,142,-111,-154,727,-33,-68,-14.18970546,0,-142.8899272,1,-0.05,0.26,-0.08,0,-1,-7,-471,379,-223,27.5,1.05,-75.1,14,0,-0.24,-0.44,-69,119,-5,-104,721,495,"A"
4706,3,1322837837,404295,6,1,676,120,16.2,0.18,18,0.11,0.08,-0.13,-22,63,-168,27,596,-341,-52.4,-38,4,26,0.75,-0.58,0.62,148,-122,-162,726,-31,-50,79.73993157,56.64694457,-46.3647609,1,-0.11,0.13,-0.05,6,8,-5,-467,382,-213,26.4,3.91,-79.6,15,0.32,-0.77,-0.2,-76,122,-2,-142,735,515,"A"
4709,3,1322837837,576304,6,1,676,120,16.3,0.18,19,0.06,0.11,-0.18,-22,67,-172,28,596,-343,-50.3,-34.8,-5.68,18,1.46,-0.88,0.64,113,-101,-96,726,-4,61,105.5990372,35.5602583,35.5602583,1,-0.32,0.13,0.02,2,5,2,-483,384,-212,19.3,10.8,-94.5,20,0.08,-1.38,-0.98,-135,147,14,-293,773,611,"A"
4710,3,1322837837,576351,6,1,676,120,16.4,0.11,20,0.03,0.11,-0.26,-27,70,-176,21,601,-332,-49.8,-34.5,-7.25,17,1.49,-0.93,0.67,117,-94,-79,726,19,85,114.1208007,10.11878428,41.5952087,1,-0.32,0.13,0.05,1,9,4,-476,378,-205,17.7,11.3,-96.6,21,-0.1,-1.45,-1.1,-122,163,13,-320,775,656,"A"
4711,3,1322837837,596327,6,1,676,120,16.4,0.13,19,0.08,0.11,-0.23,-23,66,-177,27,591,-344,-48.5,-33.9,-10.6,18,1.49,-1,0.8,99,-101,-101,714,28,124,78.53981634,0,78.53981634,1,-0.31,0.13,0.1,0,4,4,-479,376,-202,13.3,11.8,-101,20,-0.26,-1.62,-1.49,-109,159,26,-364,784,694,"A"
4712,3,1322837837,624316,6,1,676,120,16.4,0.05,19,0.05,0.11,-0.28,-26,62,-170,23,597,-323,-48,-33.7,-12.1,17,1.51,-1.06,0.95,112,-95,-68,708,33,138,51.91461142,0,105.1650213,1,-0.34,0.13,0.08,0,4,7,-474,383,-207,11.1,12.2,-104,18,-0.03,-1.77,-1.61,-82,152,31,-400,788,745,"A"
4713,3,1322837837,816322,6,1,676,119,16.5,-0.02,18,0.06,0.13,-0.23,-22,64,-163,26,595,-335,-42,-30.9,-22.8,10,2.06,-1.35,1.02,49,-74,-51,662,97,255,55.93892414,-15.22066198,98.61509351,1,-0.32,0.14,0.11,-2,7,11,-485,375,-193,0.61,15.7,-116,20,0.63,-1.98,-0.8,-158,79,84,-527,759,822,"A"
4717,3,1322837837,924322,6,1,676,119,16.5,-0.18,17,0.1,0.13,-0.16,-13,61,-159,22,597,-335,-34.4,-18.9,-39.6,6,2.31,-1.32,0.72,-14,-58,9,542,158,390,-5.786377787,-17.43768582,138.6882039,2,-0.29,0.1,0.18,-3,-1,17,-490,372,-176,-8.24,21.8,-131,29,0.8,-1.81,-0.62,-269,63,58,-630,641,773,"A"
4719,3,1322837837,956308,6,1,676,119,16.4,-0.22,18,0.08,0.13,-0.23,-23,66,-163,23,603,-326,-30.3,-11.8,-47.1,6,2.36,-1.53,1.25,-36,-39,35,460,204,457,15.1525554,-25.43096298,127.3028464,2,-0.29,0.08,0.16,-5,3,19,-494,373,-187,-13.6,23.2,-137,27,0.64,-1.67,-0.75,-250,61,69,-670,567,747,"A"
4721,3,1322837838,16313,6,1,677,119,16.4,-0.12,18,0.14,0.13,-0.18,-16,62,-160,24,599,-327,-27.5,-5.2,-54.4,11,2.28,-1.56,0.92,-77,-18,76,362,246,506,26.97447709,-15.28721363,125.8836028,3,-0.24,0.16,0.18,-4,7,25,-489,367,-188,-19.4,23.5,-144,34,0.58,-1.61,-0.71,-325,-2,57,-693,479,707,"A"
4722,3,1322837838,24309,6,1,677,119,16.3,0.01,18,0.14,0.11,-0.2,-20,63,-161,25,602,-316,-27.9,-1.38,-58.6,14,2.49,-1.33,0.39,-133,-17,39,292,257,557,13.94235852,-18.63734993,133.7053146,2,-0.26,0.19,0.21,-4,3,21,-494,362,-168,-22.6,23.8,-148,34,0.79,-1.69,-0.46,-332,-19,53,-693,420,665,"A"
4723,3,1322837838,164297,6,1,677,119,16.2,0.4,18,0.18,0.1,-0.15,-18,64,-166,30,602,-335,-31.3,8.24,-69.3,21,2.17,-1.09,0.46,-200,-24,48,118,262,602,-28.29628819,-31.95108092,113.7070502,3,-0.19,0.14,0.23,-9,-8,26,-499,366,-180,-28.4,24,-155,37,0.56,-1.19,-0.36,-362,9,50,-697,303,587,"A"
4726,3,1322837838,440398,6,1,677,119,15.8,1,18,0.08,0.14,-0.23,-23,59,-160,30,600,-331,-39.2,23,-89.8,27,1.33,-0.8,0.71,-252,-59,29,-203,264,624,-3.027986901,-3.027986901,152.7967577,3,-0.06,0.19,0.13,-1,-1,33,-501,363,-173,-37.7,18,-175,48,0.74,-1.33,0.03,-452,-135,13,-618,-32,358,"A"
4727,3,1322837838,448571,6,1,677,119,15.8,0.97,17,0.11,0.14,-0.18,-17,59,-155,36,600,-329,-39.8,23.9,-91.2,27,1.3,-0.74,0.64,-257,-61,25,-229,266,618,6.429354207,6.429354207,147.9808665,3,-0.11,0.13,0.15,2,2,31,-496,357,-189,-38.4,17.8,-176,49,0.61,-1.08,-0.16,-456,-141,12,-609,-61,328,"A"
4729,3,1322837838,692349,6,1,677,120,15.4,1.57,18,0.16,0.13,-0.05,-18,61,-161,29,597,-331,-43.6,30.5,-101,31,0.96,-0.72,1.05,-299,-65,-17,-363,284,581,-16.09037358,-22.62189975,129.1544765,3,-0.08,0.21,0.15,-7,-5,30,-494,374,-190,-42.3,14.5,178,51,0.02,-0.08,0.03,-445,-221,13,-553,-191,236,"A"
4731,3,1322837838,764288,6,1,677,120,15.3,1.66,18,0.16,0.11,-0.1,-18,65,-162,33,597,-331,-44,31.3,-103,30,0.61,-0.64,0.85,-287,-82,-1,-391,285,581,-25.09236339,-2.483242947,131.8594041,4,-0.13,0.08,0.03,-1,-10,39,-497,363,-190,-42,15,179,51,-0.05,0.39,0.03,-449,-219,12,-557,-185,240,"A"
4732,3,1322837838,948311,6,1,677,120,15.2,2.17,18,0.11,0.11,-0.15,-21,63,-160,33,598,-343,-42.7,29.6,-99.2,30,-0.88,-0.11,0.33,-285,-52,19,-305,268,612,62.21630222,-26.81069273,87.60697465,4,-0.18,0.19,0.02,-10,22,29,-497,371,-177,-38,19.3,-170,47,-0.4,1.11,0.07,-434,-147,22,-615,-47,340,"A"
4734,3,1322837838,988319,6,2,677,120,15.3,2.02,18,0.05,0.11,-0.18,-21,64,-165,38,599,-329,-40.8,25.1,-89.6,27,-1.56,0.03,0.49,-254,-65,32,-158,224,649,-67.5,-8.4,88.9,6,-0.27,0.05,0.18,-5,-37,46,-506,360,-173,-35.6,21.5,-160,43,-0.56,1.35,-0.2,-399,-127,38,-654,51,416,"A"
4735,3,1322837839,20337,6,1,678,120,15.4,2.01,18,0.03,0.11,-0.18,-20,63,-163,27,595,-332,-40.1,23.9,-87.4,26,-1.57,0.03,0.62,-245,-64,36,-141,212,650,-65.99564319,-10.23590543,90.00904142,6,-0.14,0.03,0,-6,-36,46,-506,359,-161,-35,21.9,-158,47,-0.58,1.3,-0.15,-434,-135,38,-660,78,433,"A"
4736,3,1322837839,52319,6,1,678,120,15.4,1.96,18,0.03,0.11,-0.18,-24,63,-164,36,600,-339,-39.2,22.6,-85.3,25,-1.59,0.02,0.79,-234,-65,34,-95,209,643,-52.2746807,-19.32239526,100.6387376,5,-0.05,0.02,-0.21,-10,-26,44,-503,357,-172,-34.3,22.3,-156,45,-0.61,1.45,-0.13,-418,-123,35,-664,115,462,"A"
4739,3,1322837839,220320,6,1,678,120,15.8,1.18,18,-0.03,0.13,-0.2,-20,61,-163,30,601,-336,-33.3,15.1,-73.6,22,-1.38,0.02,1.02,-206,-55,44,80,216,629,-20.83615857,-22.95536666,125.8215593,5,0.02,0.24,-0.15,-11,-10,46,-506,360,-161,-27,25.3,-140,40,-0.59,1.88,0.38,-385,-63,67,-700,287,573,"A"
4741,3,1322837839,356301,6,1,678,119,15.9,0.75,18,0.13,0.1,-0.2,-13,63,-164,27,600,-335,-31.3,4.97,-59.1,14,-1.43,-0.03,0.87,-111,-59,50,308,172,569,12.04682039,-12.04682039,140.0011321,4,-0.08,0.16,-0.13,-5,5,41,-503,361,-164,-12.7,26.3,-117,37,-0.8,1.98,0.38,-350,61,59,-673,521,701,"A"
4742,3,1322837839,428358,6,1,678,119,15.9,1.08,18,0.14,0.08,-0.18,-20,61,-162,24,599,-330,-29.6,-0.6,-51.8,8,-1.48,0,1.21,-40,-63,31,409,155,502,-19.21995414,-31.56189344,119.7731493,4,-0.06,0.05,-0.18,-13,-8,39,-504,360,-164,-6.66,24.6,-106,33,-0.58,1.73,0.43,-313,31,69,-644,618,746,"A"
4743,3,1322837839,471409,6,1,678,119,16,1.19,18,0.1,0.1,-0.2,-19,63,-163,30,594,-334,-27,-6.18,-43.3,8,-1.35,-0.02,1.18,-23,-69,36,520,133,411,-26.80471993,-4.817297105,129.8243452,4,0.02,0.27,-0.1,-2,-11,40,-503,367,-161,1.91,22,-94.8,29,-0.34,1.72,0.59,-261,103,65,-568,716,757,"A"
4744,3,1322837839,504305,6,1,678,119,16,1.21,18,0.1,0.11,-0.21,-18,65,-163,19,601,-322,-26.7,-8.28,-40,6,-1.27,0.02,0.92,-5,-46,37,553,129,379,52.61579003,-4.018798708,104.2781933,5,0.03,0.26,-0.15,-2,25,43,-498,367,-147,4.97,20.5,-91,27,-0.59,1.59,0.52,-237,106,65,-534,738,754,"A"
4745,3,1322837839,560297,6,1,678,119,16,1.3,18,0.11,0.11,-0.23,-17,65,-164,24,602,-332,-26.8,-10.5,-36.6,6,-1.32,-0.02,0.69,11,-60,6,587,107,351,58.69010308,-15.88915317,95.70387227,4,-0.1,0.18,0.11,-6,21,31,-500,368,-147,7.69,18.7,-87.2,24,-0.55,1.85,0.44,-193,121,68,-502,753,758,"A"
4748,3,1322837839,636304,6,1,678,119,16,1.39,17,0.11,0.1,-0.25,-21,60,-159,22,606,-316,-29.4,-17,-28.1,11,-1.22,-0.1,0.79,59,-77,-47,651,73,252,-13.31258402,-13.31258402,138.1963331,4,0.03,0.08,-0.1,-5,-5,37,-498,362,-155,14.4,15.8,-80.5,21,-0.11,1.19,0.71,-160,118,53,-407,778,702,"A"
4749,3,1322837839,764478,6,1,678,118,16,1.41,18,0.08,0.11,-0.21,-21,62,-162,23,602,-323,-31.4,-23.1,-21.4,12,-1.01,-0.14,1.1,80,-73,-41,679,55,189,-2.45096079,-19.73354911,137.1904635,4,0.11,0.14,-0.15,-8,-1,40,-506,363,-141,20.1,13.3,-77,17,-0.14,1.35,0.79,-123,117,10,-334,770,624,"A"
4750,3,1322837839,980328,6,1,678,118,16,1.44,17,0.14,0.11,-0.11,-20,60,-156,21,605,-319,-42.7,-35.3,-3.18,21,-1.09,0.11,0.41,129,-106,-119,728,-12,24,-8.96423389,-14.97630947,139.5906005,3,0.1,0.22,-0.08,-5,-3,33,-501,373,-159,22.4,2.89,-71.4,9,-0.59,1.54,0.26,-62,51,33,-186,759,627,"A"
